diamond_id,shape,size,color,clarity,cut,symmetry,polish,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,girdle_condition,culet_size,fluor_color,fluor_intensity,has_cert_file,lab,has_video,eye_clean,has_image_file,has_sarineloupe,ratio,is_bgm,shade,milky,Total_Price
167521233,Round,0.23,I,I1,Good,Very Good,Very Good,63.4,59.66,3.87,3.89,2.46,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,140.6
167521213,Round,0.23,I,I1,Good,Very Good,Very Good,58.7,60.85,3.97,3.98,2.34,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,140.6
167521222,Round,0.23,G,I1,Very Good,Very Good,Very Good,61,58.3,3.9,3.94,2.4,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,140.6
167266556,Pear,0.12,E,SI1,Very Good,Very Good,Very Good,65.6,57.1,4,2.68,1.76,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,1.493,TRUE,None,None,140.6
165369263,Pear,0.1,E,SI1,Very Good,Very Good,Very Good,60.5,56,3.89,2.58,1.56,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.508,TRUE,None,None,142.45
166451861,Pear,0.11,I,VVS2,Fair,Very Good,Very Good,66.8,60.9,4.13,2.56,1.71,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,1.613,TRUE,None,None,142.45
165369257,Pear,0.1,F,SI1,Very Good,Very Good,Excellent,58.7,63,4.22,2.71,1.59,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.557,TRUE,None,None,142.45
163508255,Pear,0.11,K,VVS2,,Very Good,Very Good,59.2,62.6,4.14,2.65,1.57,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,1.562,TRUE,None,None,142.45
162408133,Marquise,0.11,F,VS1,Very Good,Good,Good,59.8,58.4,4.63,2.56,1.53,,,,N,,None,FALSE,GSI,TRUE,Yes,TRUE,FALSE,1.809,TRUE,None,None,142.45
165956611,Pear,0.1,E,SI1,Very Good,Good,Very Good,61,56,3.92,2.59,1.58,M,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.514,TRUE,None,None,142.45
167521229,Round,0.23,G,I1,Good,Good,Very Good,63.2,59.74,3.85,3.86,2.44,,,,N,,None,FALSE,NONE,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,142.45
167521207,Round,0.23,G,I1,Good,Good,Very Good,63.9,56.07,3.86,3.88,2.47,,,,N,,None,FALSE,NONE,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,142.45
167521206,Round,0.23,G,I1,Very Good,Good,Very Good,63,58.49,3.81,3.84,2.41,,,,N,,None,FALSE,NONE,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,142.45
167521217,Round,0.23,I,I1,Very Good,Good,Very Good,62.1,61.22,3.87,3.9,2.42,,,,N,,Faint,FALSE,NONE,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,142.45
166911261,Round,0.36,E,I3,Very Good,Very Good,Very Good,61.5,56.71,4.51,4.57,2.79,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,142.45
165956702,Pear,0.1,E,SI1,Very Good,Very Good,Very Good,62.5,64,4.19,2.59,1.62,M,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.618,TRUE,None,None,142.45
165369258,Pear,0.1,D,SI1,Very Good,Very Good,Very Good,62.7,58,3.88,2.6,1.63,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.492,TRUE,None,None,142.45
165956620,Pear,0.1,E,SI1,Very Good,Very Good,Very Good,57.9,65,3.96,2.59,1.5,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.529,TRUE,None,None,142.45
165956563,Pear,0.1,E,SI1,Very Good,Very Good,Very Good,61.5,55,4.17,2.57,1.58,M,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.623,TRUE,None,None,142.45
165956582,Pear,0.1,E,SI1,Very Good,Very Good,Very Good,62.9,58,4.22,2.48,1.56,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.702,TRUE,None,None,142.45
165956585,Pear,0.1,D,SI1,Very Good,Very Good,Very Good,66.7,59,3.95,2.49,1.66,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.586,TRUE,None,None,142.45
165956648,Pear,0.1,F,SI1,Very Good,Very Good,Excellent,61.7,59,4.09,2.48,1.53,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.649,TRUE,None,None,142.45
165956603,Pear,0.1,E,SI1,Very Good,Very Good,Very Good,65.5,61,3.94,2.58,1.69,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.527,TRUE,None,None,142.45
165956438,Pear,0.1,F,SI1,Very Good,Very Good,Very Good,63.2,60,4.22,2.53,1.6,M,TK,,N,,Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.668,TRUE,None,None,142.45
165956458,Pear,0.1,F,SI1,Very Good,Good,Very Good,62.2,57,3.84,2.59,1.61,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.483,TRUE,None,None,142.45
165956508,Pear,0.1,E,SI1,Very Good,Very Good,Very Good,59.1,57,4.41,2.57,1.52,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.716,TRUE,None,None,142.45
162408111,Marquise,0.11,D,VS1,Very Good,Good,Good,61.9,61.3,4.84,2.57,1.59,,,,N,,None,FALSE,GSI,TRUE,Yes,TRUE,FALSE,1.883,TRUE,None,None,142.45
166085484,Round,0.18,I,SI2,Excellent,Very Good,Excellent,59.8,60,3.62,3.65,2.17,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,144.3
164872702,Round,0.24,H,I3,Very Good,Very Good,Very Good,62.2,58.99,3.92,3.94,2.45,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,144.3
165882823,Round,0.1,H,SI2,Excellent,Very Good,Very Good,61.2,61,3,3.02,1.84,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,144.3
165883645,Round,0.1,G,SI2,Very Good,Good,Very Good,63.8,60,2.9,2.93,1.86,STK,STK,,N,,Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,144.3
164317420,Pear,0.12,K,VS1,Fair,Excellent,Excellent,61,59.9,4.29,2.72,1.66,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,1.577,TRUE,None,None,144.3
164315924,Pear,0.13,K,SI1,Excellent,Very Good,Very Good,60.2,60.1,4.37,2.9,1.74,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,1.507,TRUE,None,None,144.3
164872708,Round,0.24,G,I3,Good,Very Good,Very Good,63.7,56.51,3.88,3.9,2.47,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,144.3
164872688,Round,0.24,F,I3,Good,Very Good,Very Good,63.6,59.38,3.86,3.89,2.46,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,144.3
165882247,Round,0.1,G,SI1,Very Good,Very Good,Very Good,63.5,61,2.97,2.98,1.89,M,STK,,N,,Faint,FALSE,IGI,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,144.3
164315895,Pear,0.16,D,I1,Fair,Excellent,Excellent,60.6,62.6,4.94,2.97,1.8,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,1.663,TRUE,None,None,148
164318360,Pear,0.16,I,I1,Fair,Excellent,Excellent,68.9,52.3,4.75,2.83,1.95,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,1.678,TRUE,None,None,148
164316752,Pear,0.16,D,I1,Fair,Excellent,Excellent,70.4,52.9,4.54,2.91,2.05,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,1.56,TRUE,None,None,148
159519494,Marquise,0.19,K,VS2,Very Good,Very Good,Very Good,58.7,56,5.66,3.12,1.83,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.814,TRUE,None,None,148
167266528,Pear,0.12,F,SI1,Fair,Very Good,Very Good,62.6,59.6,4.42,2.65,1.66,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,1.668,TRUE,None,None,148
163012102,Emerald,0.12,G,SI1,Very Good,Very Good,Excellent,62.2,66,3.51,2.51,1.56,,,,,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.398,TRUE,None,None,149.85
163652453,Round,0.1,E,SI1,Very Good,Good,Very Good,63.7,56,2.95,2.98,1.89,TK,TK,,N,,None,FALSE,IGI,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,149.85
163652409,Round,0.1,D,SI1,Very Good,Very Good,Good,58.1,61,3.07,3.09,1.79,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,149.85
163652623,Round,0.1,F,SI1,Excellent,Very Good,Very Good,61.3,59,3.02,3.03,1.85,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,149.85
165883847,Round,0.1,E,SI1,Very Good,Good,Good,58,62,3.04,3.09,1.78,TN,TN,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165956723,Pear,0.1,D,VS1,Very Good,Very Good,Excellent,62.9,62,3.86,2.59,1.63,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.49,TRUE,None,None,149.85
165956722,Pear,0.1,E,VS1,Very Good,Good,Very Good,58.8,62,4.02,2.67,1.57,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.506,TRUE,None,None,149.85
165956744,Pear,0.1,G,VVS1,Very Good,Good,Very Good,58.3,64,3.96,2.64,1.54,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.5,TRUE,None,None,149.85
165956731,Pear,0.1,E,VS2,Very Good,Very Good,Very Good,59.4,63,4.23,2.61,1.55,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.621,TRUE,None,None,149.85
166381772,Round,0.16,J,I2,Excellent,Very Good,Very Good,62.9,55.97,3.48,3.5,2.2,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165883625,Round,0.1,D,SI2,Very Good,Very Good,Very Good,64,55,2.95,2.97,1.89,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165956528,Pear,0.1,D,VS2,Very Good,Good,Very Good,62.7,65,3.92,2.55,1.6,M,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.537,TRUE,None,None,149.85
165883470,Round,0.1,E,SI1,Very Good,Good,Very Good,60.9,64,3.03,3.05,1.85,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165883780,Round,0.1,E,SI1,Excellent,Very Good,Very Good,62,58,2.93,2.97,1.83,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,149.85
165883688,Round,0.1,D,SI1,Very Good,Very Good,Very Good,62.3,60,2.93,2.96,1.83,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
167521224,Round,0.23,I,I1,Very Good,Very Good,Very Good,62.5,56.63,3.88,3.93,2.44,,,,N,,Faint,FALSE,NONE,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,149.85
165402057,Round,0.16,E,I2,Fair,Very Good,Very Good,64.2,57,3.43,3.43,0,,,,N,,None,FALSE,NONE,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,149.85
165883725,Round,0.1,E,SI1,Very Good,Good,Very Good,63.6,56,2.94,2.96,1.88,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165883724,Round,0.1,F,SI2,Very Good,Good,Very Good,62.3,58,2.97,2.99,1.86,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,149.85
165956766,Pear,0.1,D,VS1,Very Good,Good,Very Good,61.7,63,3.86,2.64,1.63,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.462,TRUE,None,None,149.85
163012642,Emerald,0.12,E,VS2,Very Good,Very Good,Very Good,63.8,73,3.3,2.46,1.57,,,,,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.341,TRUE,None,None,149.85
167266997,Pear,0.14,J,VVS2,Very Good,Very Good,Very Good,62.2,64.2,4.83,2.7,1.68,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,1.789,TRUE,None,None,149.85
165956512,Pear,0.1,D,VS2,Very Good,Very Good,Very Good,60.1,61,4.17,2.58,1.55,M,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.616,TRUE,None,None,149.85
165882119,Round,0.1,F,SI1,Very Good,Good,Very Good,60.7,63,2.98,3,1.81,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165369279,Pear,0.1,F,VS2,Very Good,Very Good,Very Good,64,64,4.27,2.53,1.62,,,,N,,Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.688,TRUE,None,None,149.85
165369255,Pear,0.1,E,VS1,Very Good,Very Good,Very Good,62.2,58,3.87,2.62,1.63,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.477,TRUE,None,None,149.85
167456259,Round,0.18,G,I1,Excellent,Very Good,Very Good,61.3,58,3.61,3.63,2.22,,,,N,,None,FALSE,GSI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
167266648,Marquise,0.1,E,VS1,Very Good,Very Good,Very Good,69.7,64.5,4.62,2.29,1.6,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,2.017,TRUE,None,None,149.85
165956635,Pear,0.1,H,VVS2,Very Good,Good,Very Good,61.1,59,3.06,3.02,1.86,M,M,,N,,Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.013,TRUE,None,None,149.85
165956681,Pear,0.1,E,VS2,Very Good,Very Good,Good,61.7,58,4.13,2.56,1.58,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.613,TRUE,None,None,149.85
165956747,Pear,0.1,F,VS1,Very Good,Very Good,Very Good,62.2,59,4.21,2.49,1.55,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.691,TRUE,None,None,149.85
165883006,Round,0.1,D,SI1,Excellent,Very Good,Very Good,59.6,63,2.97,2.99,1.78,TN,M,,N,,Slight,FALSE,IGI,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,149.85
165883852,Round,0.1,E,SI2,Very Good,Good,Very Good,57.8,65,3.02,3.03,1.75,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165956590,Pear,0.1,G,VVS1,Very Good,Good,Very Good,64.8,63,3.91,2.56,1.66,M,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.527,TRUE,None,None,149.85
165882331,Round,0.1,E,SI2,Very Good,Good,Very Good,61.8,58,2.99,3.01,1.85,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165882630,Round,0.1,E,SI1,Very Good,Very Good,Very Good,62.9,62,2.83,2.85,1.79,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165883746,Round,0.1,D,SI1,Excellent,Very Good,Very Good,60.6,62,3.02,3.05,1.84,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165956764,Pear,0.1,D,VS2,Very Good,Good,Very Good,65.6,63,3.82,2.53,1.66,STK,VTK,,N,,Faint,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.51,TRUE,None,None,149.85
165883112,Round,0.1,D,SI1,Very Good,Good,Good,59.8,57,3,3.04,1.81,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165956523,Pear,0.1,E,VS2,Very Good,Very Good,Very Good,62.5,61,3.91,2.56,1.6,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.527,TRUE,None,None,149.85
165369294,Pear,0.1,E,VS1,Excellent,Very Good,Excellent,60.2,59,4.33,2.56,1.54,,,,N,,Very Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.691,TRUE,None,None,149.85
165369265,Pear,0.1,E,VS2,Very Good,Very Good,Excellent,64.3,60,3.93,2.58,1.66,M,,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.523,TRUE,None,None,149.85
165883922,Round,0.1,E,SI2,Very Good,Good,Good,63.8,58,2.9,2.93,1.86,STK,TK,,N,,Faint,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165369254,Pear,0.1,E,VS1,Very Good,Very Good,Very Good,64,62,3.92,2.61,1.67,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.502,TRUE,None,None,149.85
163432612,Round,0.18,G,SI2,Very Good,Good,Very Good,62.1,61,3.55,3.57,2.21,STK,TK,,N,,Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165956728,Pear,0.1,G,VVS2,Very Good,Good,Very Good,67.7,57,3.71,2.57,1.74,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.444,TRUE,None,None,149.85
165956666,Pear,0.1,E,VS2,Very Good,Very Good,Very Good,65.4,61,4.12,2.54,1.66,M,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.622,TRUE,None,None,149.85
165956742,Pear,0.1,E,VS1,Very Good,Very Good,Very Good,61.7,61,3.81,2.64,1.63,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.443,TRUE,None,None,149.85
165956662,Pear,0.1,E,VS1,Very Good,Good,Very Good,60.5,60,4.22,2.53,1.53,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.668,TRUE,None,None,149.85
165956663,Pear,0.1,F,VS2,Very Good,Good,Excellent,64.4,57,4.1,2.47,1.59,M,VTK,,N,,Strong,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.66,TRUE,None,None,149.85
165956694,Pear,0.1,E,VS1,Very Good,Very Good,Very Good,61.7,65,3.88,2.64,1.63,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.47,TRUE,None,None,149.85
165956736,Pear,0.1,E,VS2,Very Good,Good,Very Good,63.3,60,3.76,2.59,1.64,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.452,TRUE,None,None,149.85
165956692,Pear,0.1,E,VS2,Very Good,Good,Very Good,60.4,56,3.81,2.65,1.6,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.438,TRUE,None,None,149.85
165956691,Pear,0.1,E,VS1,Very Good,Very Good,Very Good,59.5,65,4.06,2.69,1.6,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.509,TRUE,None,None,149.85
165883383,Round,0.1,D,SI1,Fair,Good,Very Good,58.3,60,3.04,3.06,1.78,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165882926,Round,0.1,E,SI1,Very Good,Good,Very Good,62.3,55,2.98,3.01,1.87,TN,M,,N,,Faint,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
166381744,Round,0.16,D,I2,Excellent,Very Good,Very Good,59.9,59.61,3.54,3.55,2.12,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
165956653,Pear,0.1,F,VS1,Very Good,Very Good,Excellent,63.9,66,3.85,2.52,1.61,M,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.528,TRUE,None,None,149.85
165956642,Pear,0.1,F,VS1,Very Good,Good,Very Good,63.1,57,3.86,2.52,1.59,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.532,TRUE,None,None,149.85
165956576,Pear,0.1,E,VS2,Very Good,Very Good,Very Good,63.7,62,4.15,2.51,1.6,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.653,TRUE,None,None,149.85
165956605,Pear,0.1,E,VS2,Very Good,Very Good,Very Good,59.5,63,3.96,2.69,1.6,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.472,TRUE,None,None,149.85
165956547,Pear,0.1,E,VS2,Very Good,Very Good,Excellent,62.1,56,4.12,2.48,1.54,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.661,TRUE,None,None,149.85
165956595,Pear,0.1,E,VS2,Very Good,Very Good,Very Good,56.7,64,4.07,2.61,1.48,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.559,TRUE,None,None,149.85
165956637,Pear,0.1,F,VS2,Very Good,Good,Good,59.4,63,3.92,2.66,1.58,M,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.474,TRUE,None,None,149.85
165956629,Pear,0.1,D,VS2,Very Good,Very Good,Very Good,65.2,52,3.9,2.56,1.67,M,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.523,TRUE,None,None,149.85
165956580,Pear,0.1,D,VS2,Very Good,Very Good,Very Good,67.2,61,4.06,2.5,1.68,M,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.624,TRUE,None,None,149.85
165956579,Pear,0.1,F,VS2,Very Good,Good,Very Good,59.1,67,4.42,2.64,1.56,TN,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.674,TRUE,None,None,149.85
165956636,Pear,0.1,E,VS2,Very Good,Very Good,Very Good,63.9,60,4.14,2.44,1.56,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.697,TRUE,None,None,149.85
165956558,Pear,0.1,D,VS2,Very Good,Good,Good,61,58,3.9,2.54,1.55,TN,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.535,TRUE,None,None,149.85
165956544,Pear,0.1,E,VS2,Very Good,Good,Very Good,68.2,58,3.94,2.42,1.65,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.628,TRUE,None,None,149.85
165956646,Pear,0.1,E,VS1,Very Good,Very Good,Excellent,62.5,65,4.08,2.51,1.57,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.625,TRUE,None,None,149.85
165956478,Pear,0.1,E,VS1,Very Good,Very Good,Very Good,62.4,58,3.81,2.58,1.61,STK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.477,TRUE,None,None,149.85
165956488,Pear,0.1,E,VS1,Very Good,Very Good,Excellent,63.8,62,3.9,2.54,1.62,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.535,TRUE,None,None,149.85
165369271,Pear,0.1,D,VS2,Very Good,Good,Very Good,62.5,64,3.83,2.56,1.6,STK,,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.496,TRUE,None,None,149.85
165369283,Pear,0.1,E,VS2,Very Good,Very Good,Excellent,66.7,60,3.82,2.55,1.7,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.498,TRUE,None,None,149.85
165369304,Pear,0.1,D,VS1,Very Good,Very Good,Very Good,59.9,66,3.9,2.67,1.6,M,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.461,TRUE,None,None,149.85
165369302,Pear,0.1,F,VS1,Very Good,Very Good,Very Good,62.8,63,3.95,2.58,1.62,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.531,TRUE,None,None,149.85
165369267,Pear,0.1,E,VS2,Very Good,Very Good,Excellent,63.1,57,3.85,2.6,1.64,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.481,TRUE,None,None,149.85
165369281,Pear,0.1,E,VS2,Very Good,Very Good,Very Good,59.3,64,4.01,2.68,1.59,,,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.496,TRUE,None,None,149.85
167456328,Round,0.18,F,I2,Excellent,Very Good,Very Good,63.1,57,3.56,3.6,2.26,,,,N,,Faint,FALSE,GSI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,149.85
166735190,Round,0.1,D,SI1,Excellent,Very Good,Very Good,62,59,3.03,3.04,1.88,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,FALSE,FALSE,0,TRUE,None,None,149.85
166085473,Round,0.19,I,SI2,Very Good,Very Good,Very Good,63.9,59,3.61,3.67,2.33,TN,M,,N,,Very Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,151.7
164872760,Round,0.23,J,I3,Very Good,Very Good,Very Good,63.6,58.01,3.88,3.91,2.48,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,151.7
164872696,Round,0.23,J,I3,Good,Very Good,Very Good,63.7,56.72,3.8,3.84,2.43,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,151.7
165516177,Round,0.23,E,I3,Good,Good,Very Good,58.5,61.88,3.98,4,2.33,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,151.7
164872727,Round,0.23,F,I3,Good,Fair,Very Good,64.1,56.52,3.81,3.84,2.45,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,151.7
164872750,Round,0.23,G,I3,Good,Good,Very Good,59.8,60.98,3.93,3.94,2.35,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,151.7
165516201,Round,0.23,J,I3,Very Good,Very Good,Very Good,61,60.07,3.9,3.92,2.39,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,151.7
165546694,Round,0.23,M,I1,Good,Good,Very Good,64.3,59.19,3.82,3.85,2.47,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,151.7
164872749,Round,0.25,G,I3,Good,Very Good,Very Good,63.7,59.39,3.91,3.93,2.5,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,151.7
163432669,Round,0.18,G,SI2,Good,Very Good,Very Good,62.8,58,3.51,3.53,2.21,TK,VTK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,151.7
